EmployeeID,Name,Department,JoiningDate,Salary,Email,Phone,,EmployeeID,  Name, Department,Joining Date,  Salary ,       Email,   Phone,,Initial Count,,EmployeeID,Name,Department,JoiningDate,Salary,Email,Phone,,     EmployeeID,   Name,  Fill Null Names,  Department,  Department proper,       JoiningDate,  Modified Date,          Salary , Modified salary ,              Email,       Email-Update,            Phone,  ModifiedPhone,,
1080,Bob,Finance,11/30/2020,55000,diana@example.com,,,1031,Eve,Finance,44328,60000,eve@@example.com,9876543210,,,,1004,Charlie,IT,12/5/2021,,eve@@example.com,,,1006,Charlie,Charlie,IT,It,,YYYY-MM-DD," ? 65,000 "," ? 65,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1056,,it,1/15/2022,60000,eve@@example.com,123.456.7890,,1032,Charlie,it,44165,60000,charlie@example,9876543210,,,,1005,Charlie,,1/15/2022,72000,eve@@example.com,(123)456-7890,,1006,Charlie,Charlie,it,It,5/12/2021,2021-05-12,," 00,000 ",alice@example.com,alice@example.com,9876543210,9876543210,,
1046,Bob,finance,11/30/2020,60000,diana@example.com,(123)456-7890,,1032,Charlie,HR,0,65000,alice@example.com,(123)456-7890,,,,1006,Charlie,Finance,11/30/2020,72000,,123-456-7890,,1007,Charlie,Charlie,it,It,5/12/2021,2021-05-12," ? 60,000 "," ? 60,000 ",bob@example.com,bob@example.com,,0000000000,,
1017,Frank,,,"65,000",diana@example.com,(123)456-7890,,1032,Bob,IT,44328,75000USD,diana@example.com,0,,,,1006,Charlie,IT,,"65,000",diana@example.com,123-456-7890,,1008,Charlie,Charlie,,N/A,1/15/2022,2022-01-15,," 00,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1096,,it,12/5/2021,,diana@example.com,9876543210,,1032,Bob,Finance,44535,65000,diana@example.com,9876543210,,,,1006,Charlie,it,5/12/2021,,alice@example.com,9876543210,,1009,Charlie,Charlie,IT,It,5/12/2021,2021-05-12," ? 72,000 "," ? 72,000 ",charlie@example.com,charlie@example.com,9876543210,9876543210,,
1048,Charlie,Finance,11/30/2020,85000,bob_at_example.com,,,1032,0,HR,44535,65000,alice@example.com,(123)456-7890,,,,1007,Charlie,it,5/12/2021,60000,bob_at_example.com,,,1013,Charlie,Charlie,finance,Finance,12/5/2021,2021-12-05," ? 65,000 "," ? 65,000 ",charlie@example.com,charlie@example.com,9876543210,9876543210,,
1092,,finance,,75000USD,diana@example.com,9876543210,,1032,Diana,Operations,44535,60000,0,0,,,,1008,Charlie,,1/15/2022,,diana@example.com,123.456.7890,,1015,Charlie,Charlie,finance,Finance,12/5/2021,2021-12-05," ? 85,000 "," ? 85,000 ",eve@example.com,eve@example.com,8907613245,8907613245,,
1024,Bob,,12/5/2021,"65,000",eve@@example.com,(123)456-7890,,1032,Charlie,IT,44328,55000,charlie@example,0,,,,1009,Charlie,IT,5/12/2021,72000,charlie@example,9876543210,,1016,Charlie,Charlie,Finance,Finance,11/30/2020,2020-11-30," ? 75,000 "," ? 75,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1075,Charlie,HR,5/12/2021,85000,diana@example.com,(123)456-7890,,1033,Diana,finance,44576,75000USD,diana@example.com,9876543210,,,,1013,Charlie,finance,12/5/2021,"65,000",charlie@example,9876543210,,1019,Charlie,Charlie,,N/A,12/5/2021,2021-12-05," ? 75,000 "," ? 75,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1088,Charlie,Finance,1/15/2022,72000,alice@example.com,,,1033,Diana,Operations,0,65000,alice@example.com,(123)456-7890,,,,1015,Charlie,finance,12/5/2021,85000,eve@@example.com,123-456-7890,,1020,Charlie,Charlie,HR,Hr,1/15/2022,2022-01-15," ? 60,000 "," ? 60,000 ",eve@example.com,eve@example.com,,0000000000,,
1000,,IT,11/30/2020,72000,charlie@example,123-456-7890,,1033,Alice,Operations,44576,55000,eve@@example.com,0,,,,1016,Charlie,Finance,11/30/2020,75000USD,charlie@example,123.456.7890,,1023,Charlie,Charlie,Finance,Finance,1/15/2022,2022-01-15," ? 55,000 "," ? 55,000 ",bob@example.com,bob@example.com,,0000000000,,
1010,,IT,,85000,alice@example.com,123.456.7890,,1033,Bob,finance,44576,72000,diana@example.com,0,,,,1019,Charlie,,12/5/2021,75000USD,charlie@example,123-456-7890,,1024,Charlie,Charlie,finance,Finance,,YYYY-MM-DD," ? 60,000 "," ? 60,000 ",eve@example.com,eve@example.com,9876543210,9876543210,,
1036,Eve,HR,11/30/2020,72000,eve@@example.com,9876543210,,1033,Bob,Operations,44576,60000,alice@example.com,9876543210,,,,1020,Charlie,HR,1/15/2022,60000,eve@@example.com,,,1025,Charlie,Charlie,HR,Hr,1/15/2022,2022-01-15," ? 60,000 "," ? 60,000 ",eve@example.com,eve@example.com,8907613245,8907613245,,
1019,Alice,Finance,11/30/2020,75000USD,,123-456-7890,,1033,Charlie,Operations,0,72000,alice@example.com,123-456-7890,,,,1023,Charlie,Finance,1/15/2022,55000,bob_at_example.com,,,1026,Charlie,Charlie,Operations,Operations,,YYYY-MM-DD," ? 60,000 "," ? 60,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1073,Frank,,11/30/2020,,,(123)456-7890,,1033,Charlie,HR,44535,65000,alice@example.com,0,,,,1024,Charlie,finance,,60000,eve@@example.com,9876543210,,1030,Charlie,Charlie,it,It,11/30/2020,2020-11-30," ? 60,000 "," ? 60,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1025,,IT,,,diana@example.com,(123)456-7890,,1034,Bob,finance,0,65000,eve@@example.com,9876543210,,,,1025,Charlie,HR,1/15/2022,60000,eve@@example.com,123-456-7890,,1032,Charlie,Charlie,it,It,11/30/2020,2020-11-30," ? 60,000 "," ? 60,000 ",charlie@example.com,charlie@example.com,9876543210,9876543210,,
1082,Frank,IT,5/12/2021,"65,000",diana@example.com,123.456.7890,,1034,Charlie,HR,44576,0,0,123-456-7890,,,,1026,Charlie,Operations,,60000,alice@example.com,123.456.7890,,1032,Charlie,Charlie,HR,Hr,,YYYY-MM-DD," ? 65,000 "," ? 65,000 ",alice@example.com,alice@example.com,1234567890,1234567890,,
1057,Charlie,finance,1/15/2022,60000,bob_at_example.com,,,1034,Eve,it,44535,85000,eve@@example.com,9876543210,,,,1030,Charlie,it,11/30/2020,60000,alice@example.com,123-456-7890,,1032,Charlie,Charlie,IT,It,5/12/2021,2021-05-12," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,,0000000000,,
1100,Bob,IT,12/5/2021,60000,diana@example.com,,,1034,Charlie,Finance,44165,85000,charlie@example,(123)456-7890,,,,1032,Charlie,it,11/30/2020,60000,charlie@example,9876543210,,1033,Charlie,Charlie,Operations,Operations,,YYYY-MM-DD," ? 72,000 "," ? 72,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1033,Bob,finance,1/15/2022,72000,diana@example.com,,,1034,Eve,finance,0,75000USD,charlie@example,(123)456-7890,,,,1032,Charlie,HR,,"65,000",alice@example.com,(123)456-7890,,1033,Charlie,Charlie,HR,Hr,12/5/2021,2021-12-05," ? 65,000 "," ? 65,000 ",alice@example.com,alice@example.com,,0000000000,,
1002,Alice,it,1/15/2022,85000,alice@example.com,9876543210,,1034,Eve,Finance,44165,55000,0,123-456-7890,,,,1032,Charlie,IT,5/12/2021,55000,charlie@example,,,1034,Charlie,Charlie,HR,Hr,1/15/2022,2022-01-15,," 00,000 ",,name@example.com,8907613245,8907613245,,
1023,Alice,Finance,1/15/2022,85000,charlie@example,,,1034,Diana,HR,44165,55000,diana@example.com,(123)456-7890,,,,1033,Charlie,Operations,,72000,alice@example.com,123-456-7890,,1034,Charlie,Charlie,Finance,Finance,11/30/2020,2020-11-30," ? 85,000 "," ? 85,000 ",charlie@example.com,charlie@example.com,1234567890,1234567890,,
1025,Alice,finance,5/12/2021,60000,charlie@example,123-456-7890,,1035,Diana,finance,44535,85000,alice@example.com,0,,,,1033,Charlie,HR,12/5/2021,"65,000",alice@example.com,,,1035,Charlie,Charlie,it,It,5/12/2021,2021-05-12,," 00,000 ",eve@example.com,eve@example.com,8907613245,8907613245,,
1017,Frank,it,1/15/2022,85000,eve@@example.com,123.456.7890,,1035,Charlie,it,44328,0,eve@@example.com,123.456.7890,,,,1034,Charlie,HR,1/15/2022,,,123-456-7890,,1036,Charlie,Charlie,,N/A,12/5/2021,2021-12-05," ? 72,000 "," ? 72,000 ",,name@example.com,8907613245,8907613245,,
1013,Eve,HR,1/15/2022,,eve@@example.com,(123)456-7890,,1035,Alice,HR,44576,60000,diana@example.com,(123)456-7890,,,,1034,Charlie,Finance,11/30/2020,85000,charlie@example,(123)456-7890,,1037,Charlie,Charlie,HR,Hr,11/30/2020,2020-11-30," ? 75,000 "," ? 75,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1071,Charlie,HR,,75000USD,diana@example.com,9876543210,,1035,Bob,HR,44535,75000USD,charlie@example,123.456.7890,,,,1035,Charlie,it,5/12/2021,,eve@@example.com,123.456.7890,,1040,Charlie,Charlie,HR,Hr,,YYYY-MM-DD," ? 75,000 "," ? 75,000 ",bob@example.com,bob@example.com,8907613245,8907613245,,
1051,Charlie,Operations,12/5/2021,,charlie@example,123.456.7890,,1035,Alice,finance,44165,0,diana@example.com,(123)456-7890,,,,1036,Charlie,,12/5/2021,72000,,123.456.7890,,1041,Charlie,Charlie,finance,Finance,11/30/2020,2020-11-30," ? 85,000 "," ? 85,000 ",bob@example.com,bob@example.com,8907613245,8907613245,,
1000,Frank,,1/15/2022,75000USD,diana@example.com,9876543210,,1035,Frank,Operations,0,55000,alice@example.com,9876543210,,,,1037,Charlie,HR,11/30/2020,75000USD,alice@example.com,123.456.7890,,1043,Charlie,Charlie,it,It,,YYYY-MM-DD," ? 75,000 "," ? 75,000 ",eve@example.com,eve@example.com,1234567890,1234567890,,
1092,Frank,finance,11/30/2020,,,123.456.7890,,1035,Diana,0,44165,55000,eve@@example.com,(123)456-7890,,,,1040,Charlie,HR,,75000USD,bob_at_example.com,123.456.7890,,1048,Charlie,Charlie,Finance,Finance,1/15/2022,2022-01-15," ? 72,000 "," ? 72,000 ",eve@example.com,eve@example.com,,0000000000,,
1006,Bob,Operations,11/30/2020,85000,diana@example.com,123-456-7890,,1036,0,0,44328,60000,0,(123)456-7890,,,,1041,Charlie,finance,11/30/2020,85000,bob_at_example.com,123-456-7890,,1048,Charlie,Charlie,Finance,Finance,11/30/2020,2020-11-30," ? 85,000 "," ? 85,000 ",bob@example.com,bob@example.com,,0000000000,,
1078,Frank,IT,12/5/2021,60000,charlie@example,,,1036,Bob,IT,44165,65000,0,(123)456-7890,,,,1043,Charlie,it,,75000USD,eve@@example.com,(123)456-7890,,1048,Charlie,Charlie,it,It,,YYYY-MM-DD,," 00,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1056,Frank,finance,11/30/2020,55000,bob_at_example.com,,,1036,Frank,Finance,0,55000,alice@example.com,123-456-7890,,,,1048,Charlie,Finance,1/15/2022,72000,eve@@example.com,,,1050,Charlie,Charlie,Operations,Operations,,YYYY-MM-DD," ? 75,000 "," ? 75,000 ",bob@example.com,bob@example.com,9876543210,9876543210,,
1013,Charlie,finance,12/5/2021,"65,000",charlie@example,9876543210,,1036,Eve,HR,44165,72000,eve@@example.com,9876543210,,,,1048,Charlie,Finance,11/30/2020,85000,bob_at_example.com,,,1051,Charlie,Charlie,Operations,Operations,12/5/2021,2021-12-05,," 00,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1092,Diana,Operations,1/15/2022,75000USD,,9876543210,,1036,Frank,HR,44165,60000,0,0,,,,1048,Charlie,it,,,diana@example.com,123.456.7890,,1052,Charlie,Charlie,HR,Hr,11/30/2020,2020-11-30," ? 75,000 "," ? 75,000 ",diana@example.com,diana@example.com,1234567890,1234567890,,
1034,Bob,finance,,"65,000",eve@@example.com,9876543210,,1036,Alice,HR,44165,75000USD,0,9876543210,,,,1048,Charlie,Finance,1/15/2022,72000,eve@@example.com,,,1057,Charlie,Charlie,finance,Finance,1/15/2022,2022-01-15," ? 60,000 "," ? 60,000 ",bob@example.com,bob@example.com,,0000000000,,
1031,Bob,Operations,,85000,alice@example.com,9876543210,,1036,Charlie,0,44535,72000,0,123.456.7890,,,,1050,Charlie,Operations,,75000USD,bob_at_example.com,9876543210,,1058,Charlie,Charlie,IT,It,,YYYY-MM-DD," ? 75,000 "," ? 75,000 ",eve@example.com,eve@example.com,9876543210,9876543210,,
1028,Bob,Finance,12/5/2021,55000,alice@example.com,123.456.7890,,1036,Bob,IT,44165,65000,0,(123)456-7890,,,,1051,Charlie,Operations,12/5/2021,,charlie@example,123.456.7890,,1058,Charlie,Charlie,Operations,Operations,,YYYY-MM-DD," ? 65,000 "," ? 65,000 ",charlie@example.com,charlie@example.com,1234567890,1234567890,,
1019,,it,5/12/2021,72000,eve@@example.com,123.456.7890,,1037,Diana,Operations,44576,55000,diana@example.com,9876543210,,,,1052,Charlie,HR,11/30/2020,75000USD,diana@example.com,(123)456-7890,,1061,Charlie,Charlie,,N/A,12/5/2021,2021-12-05," ? 75,000 "," ? 75,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1076,Frank,finance,11/30/2020,55000,,,,1037,Eve,Finance,0,55000,charlie@example,(123)456-7890,,,,1057,Charlie,finance,1/15/2022,60000,bob_at_example.com,,,1065,Charlie,Charlie,Finance,Finance,12/5/2021,2021-12-05," ? 85,000 "," ? 85,000 ",bob@example.com,bob@example.com,8907613245,8907613245,,
1002,Bob,finance,5/12/2021,72000,eve@@example.com,,,1037,Eve,IT,44165,60000,charlie@example,123-456-7890,,,,1058,Charlie,IT,,75000USD,eve@@example.com,9876543210,,1065,Charlie,Charlie,it,It,,YYYY-MM-DD," ? 85,000 "," ? 85,000 ",eve@example.com,eve@example.com,8907613245,8907613245,,
1012,Diana,finance,5/12/2021,55000,alice@example.com,,,1037,Charlie,HR,44165,75000USD,alice@example.com,123.456.7890,,,,1058,Charlie,Operations,,"65,000",charlie@example,(123)456-7890,,1067,Charlie,Charlie,Finance,Finance,11/30/2020,2020-11-30," ? 65,000 "," ? 65,000 ",,name@example.com,8907613245,8907613245,,
1006,Charlie,Finance,11/30/2020,72000,,123-456-7890,,1038,Alice,0,0,75000USD,charlie@example,9876543210,,,,1061,Charlie,,12/5/2021,75000USD,alice@example.com,123.456.7890,,1067,Charlie,Charlie,Operations,Operations,11/30/2020,2020-11-30," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1093,Charlie,finance,12/5/2021,72000,charlie@example,123-456-7890,,1038,Bob,0,44328,55000,0,0,,,,1065,Charlie,Finance,12/5/2021,85000,bob_at_example.com,123-456-7890,,1068,Charlie,Charlie,finance,Finance,5/12/2021,2021-05-12,," 00,000 ",charlie@example.com,charlie@example.com,1234567890,1234567890,,
1078,Charlie,Operations,,55000,charlie@example,,,1038,Diana,finance,0,75000USD,charlie@example,(123)456-7890,,,,1065,Charlie,it,,85000,eve@@example.com,123.456.7890,,1069,Charlie,Charlie,Operations,Operations,11/30/2020,2020-11-30,," 00,000 ",diana@example.com,diana@example.com,9876543210,9876543210,,
1055,Frank,,11/30/2020,85000,bob_at_example.com,(123)456-7890,,1039,Eve,Finance,44328,60000,diana@example.com,123.456.7890,,,,1067,Charlie,Finance,11/30/2020,"65,000",,123.456.7890,,1069,Charlie,Charlie,,N/A,1/15/2022,2022-01-15," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,9876543210,9876543210,,
1017,Diana,HR,,75000USD,diana@example.com,123.456.7890,,1039,Diana,0,44165,55000,alice@example.com,0,,,,1067,Charlie,Operations,11/30/2020,55000,charlie@example,123-456-7890,,1071,Charlie,Charlie,finance,Finance,1/15/2022,2022-01-15," ? 75,000 "," ? 75,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1045,Alice,,5/12/2021,72000,diana@example.com,9876543210,,1039,Bob,HR,44535,60000,alice@example.com,(123)456-7890,,,,1068,Charlie,finance,5/12/2021,,charlie@example,(123)456-7890,,1071,Charlie,Charlie,HR,Hr,,YYYY-MM-DD," ? 75,000 "," ? 75,000 ",diana@example.com,diana@example.com,9876543210,9876543210,,
1076,,Finance,5/12/2021,75000USD,,9876543210,,1039,Diana,Operations,44328,85000,eve@@example.com,123-456-7890,,,,1069,Charlie,Operations,11/30/2020,,diana@example.com,9876543210,,1071,Charlie,Charlie,IT,It,11/30/2020,2020-11-30," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1037,Eve,Finance,,55000,charlie@example,(123)456-7890,,1039,0,Finance,44165,75000USD,charlie@example,123.456.7890,,,,1069,Charlie,,1/15/2022,55000,charlie@example,9876543210,,1072,Charlie,Charlie,Operations,Operations,,YYYY-MM-DD," ? 65,000 "," ? 65,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1024,,Operations,1/15/2022,55000,,123.456.7890,,1040,Frank,it,44165,60000,bob_at_example.com,123-456-7890,,,,1071,Charlie,finance,1/15/2022,75000USD,diana@example.com,123.456.7890,,1074,Charlie,Charlie,Operations,Operations,11/30/2020,2020-11-30," ? 85,000 "," ? 85,000 ",,name@example.com,,0000000000,,
1055,Frank,Operations,,75000USD,charlie@example,,,1040,Diana,Operations,44535,0,0,123-456-7890,,,,1071,Charlie,HR,,75000USD,diana@example.com,9876543210,,1075,Charlie,Charlie,HR,Hr,5/12/2021,2021-05-12," ? 85,000 "," ? 85,000 ",diana@example.com,diana@example.com,1234567890,1234567890,,
1021,Frank,IT,11/30/2020,72000,charlie@example,(123)456-7890,,1040,Eve,finance,44535,85000,charlie@example,9876543210,,,,1071,Charlie,IT,11/30/2020,55000,charlie@example,123.456.7890,,1078,Charlie,Charlie,Operations,Operations,,YYYY-MM-DD," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,,0000000000,,
1034,Charlie,HR,1/15/2022,,,123-456-7890,,1040,Charlie,HR,0,75000USD,bob_at_example.com,123.456.7890,,,,1072,Charlie,Operations,,"65,000",diana@example.com,123-456-7890,,1081,Charlie,Charlie,Finance,Finance,5/12/2021,2021-05-12," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1048,Charlie,it,,,diana@example.com,123.456.7890,,1040,Diana,HR,44576,60000,alice@example.com,123-456-7890,,,,1074,Charlie,Operations,11/30/2020,85000,,,,1081,Charlie,Charlie,HR,Hr,12/5/2021,2021-12-05,," 00,000 ",bob@example.com,bob@example.com,,0000000000,,
1076,Bob,finance,1/15/2022,55000,charlie@example,123-456-7890,,1041,Frank,0,44535,75000USD,bob_at_example.com,9876543210,,,,1075,Charlie,HR,5/12/2021,85000,diana@example.com,(123)456-7890,,1082,Charlie,Charlie,it,It,12/5/2021,2021-12-05," ? 75,000 "," ? 75,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1098,Frank,finance,5/12/2021,55000,alice@example.com,123.456.7890,,1041,Bob,IT,44535,85000,0,123.456.7890,,,,1078,Charlie,Operations,,55000,charlie@example,,,1086,Charlie,Charlie,finance,Finance,1/15/2022,2022-01-15," ? 72,000 "," ? 72,000 ",alice@example.com,alice@example.com,1234567890,1234567890,,
1030,Charlie,it,11/30/2020,60000,alice@example.com,123-456-7890,,1041,Frank,finance,44165,60000,diana@example.com,(123)456-7890,,,,1081,Charlie,Finance,5/12/2021,55000,charlie@example,123-456-7890,,1088,Charlie,Charlie,Finance,Finance,1/15/2022,2022-01-15," ? 72,000 "," ? 72,000 ",alice@example.com,alice@example.com,,0000000000,,
1035,Bob,HR,12/5/2021,75000USD,charlie@example,123.456.7890,,1041,Bob,0,44328,75000USD,0,0,,,,1081,Charlie,HR,12/5/2021,,bob_at_example.com,,,1089,Charlie,Charlie,IT,It,12/5/2021,2021-12-05,," 00,000 ",alice@example.com,alice@example.com,1234567890,1234567890,,
1053,Frank,IT,11/30/2020,"65,000",eve@@example.com,9876543210,,1041,Alice,Finance,0,65000,eve@@example.com,0,,,,1082,Charlie,it,12/5/2021,75000USD,alice@example.com,123.456.7890,,1090,Charlie,Charlie,it,It,12/5/2021,2021-12-05," ? 85,000 "," ? 85,000 ",diana@example.com,diana@example.com,9876543210,9876543210,,
1007,Bob,it,5/12/2021,60000,,9876543210,,1041,Charlie,finance,44165,85000,bob_at_example.com,123-456-7890,,,,1086,Charlie,finance,1/15/2022,72000,alice@example.com,(123)456-7890,,1093,Charlie,Charlie,finance,Finance,12/5/2021,2021-12-05," ? 72,000 "," ? 72,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1096,Bob,finance,12/5/2021,55000,charlie@example,9876543210,,1042,Bob,0,44165,85000,bob_at_example.com,123.456.7890,,,,1088,Charlie,Finance,1/15/2022,72000,alice@example.com,,,1096,Charlie,Charlie,Finance,Finance,12/5/2021,2021-12-05," ? 60,000 "," ? 60,000 ",alice@example.com,alice@example.com,9876543210,9876543210,,
1041,Bob,IT,12/5/2021,85000,,123.456.7890,,1042,Alice,0,0,75000USD,eve@@example.com,123-456-7890,,,,1089,Charlie,IT,12/5/2021,,alice@example.com,(123)456-7890,,1097,Charlie,Charlie,HR,Hr,,YYYY-MM-DD," ? 55,000 "," ? 55,000 ",alice@example.com,alice@example.com,1234567890,1234567890,,
1037,Eve,IT,11/30/2020,60000,charlie@example,123-456-7890,,1042,Alice,it,0,75000USD,0,9876543210,,,,1090,Charlie,it,12/5/2021,85000,diana@example.com,9876543210,,1099,Charlie,Charlie,,N/A,5/12/2021,2021-05-12,," 00,000 ",,name@example.com,8907613245,8907613245,,
1010,Alice,Operations,11/30/2020,72000,eve@@example.com,9876543210,,1042,0,HR,44165,75000USD,eve@@example.com,0,,,,1093,Charlie,finance,12/5/2021,72000,charlie@example,123-456-7890,,1099,Charlie,Charlie,Operations,Operations,1/15/2022,2022-01-15," ? 60,000 "," ? 60,000 ",,name@example.com,8907613245,8907613245,,
1052,Diana,finance,11/30/2020,,bob_at_example.com,(123)456-7890,,1042,Alice,Operations,44328,65000,diana@example.com,0,,,,1096,Charlie,Finance,12/5/2021,60000,alice@example.com,9876543210,,1000,Diana,Diana,Finance,Finance,5/12/2021,2021-05-12," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,9876543210,9876543210,,
1034,Eve,it,12/5/2021,85000,eve@@example.com,9876543210,,1042,Eve,it,0,0,eve@@example.com,9876543210,,,,1097,Charlie,HR,,55000,alice@example.com,(123)456-7890,,1010,Diana,Diana,HR,Hr,12/5/2021,2021-12-05,," 00,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1067,Charlie,Operations,11/30/2020,55000,charlie@example,123-456-7890,,1042,0,HR,44165,75000USD,eve@@example.com,0,,,,1099,Charlie,,5/12/2021,,,123-456-7890,,1011,Diana,Diana,Operations,Operations,,YYYY-MM-DD," ? 72,000 "," ? 72,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1080,Alice,IT,1/15/2022,85000,charlie@example,9876543210,,1043,Diana,Operations,44328,65000,diana@example.com,9876543210,,,,1099,Charlie,Operations,1/15/2022,60000,,123.456.7890,,1012,Diana,Diana,finance,Finance,5/12/2021,2021-05-12," ? 55,000 "," ? 55,000 ",alice@example.com,alice@example.com,,0000000000,,
1058,Alice,it,1/15/2022,85000,eve@@example.com,,,1043,Alice,IT,44535,65000,diana@example.com,0,,,,1000,Diana,Finance,5/12/2021,55000,charlie@example,9876543210,,1015,Diana,Diana,HR,Hr,12/5/2021,2021-12-05," ? 75,000 "," ? 75,000 ",diana@example.com,diana@example.com,9876543210,9876543210,,
1080,Alice,,,55000,eve@@example.com,123.456.7890,,1043,Bob,HR,44535,60000,diana@example.com,123-456-7890,,,,1010,Diana,HR,12/5/2021,,charlie@example,123-456-7890,,1015,Diana,Diana,Finance,Finance,12/5/2021,2021-12-05," ? 75,000 "," ? 75,000 ",eve@example.com,eve@example.com,1234567890,1234567890,,
1036,Frank,HR,11/30/2020,60000,,,,1043,Charlie,it,0,75000USD,eve@@example.com,(123)456-7890,,,,1011,Diana,Operations,,72000,charlie@example,123.456.7890,,1016,Diana,Diana,HR,Hr,12/5/2021,2021-12-05," ? 60,000 "," ? 60,000 ",bob@example.com,bob@example.com,,0000000000,,
1079,Diana,Finance,5/12/2021,60000,eve@@example.com,,,1044,Alice,IT,44535,65000,charlie@example,0,,,,1012,Diana,finance,5/12/2021,55000,alice@example.com,,,1017,Diana,Diana,HR,Hr,,YYYY-MM-DD," ? 75,000 "," ? 75,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1050,Diana,finance,5/12/2021,75000USD,diana@example.com,(123)456-7890,,1044,Diana,HR,44328,72000,0,(123)456-7890,,,,1015,Diana,HR,12/5/2021,75000USD,diana@example.com,9876543210,,1018,Diana,Diana,Finance,Finance,5/12/2021,2021-05-12," ? 72,000 "," ? 72,000 ",,name@example.com,1234567890,1234567890,,
1065,,IT,,"65,000",alice@example.com,,,1045,Alice,0,44328,72000,diana@example.com,9876543210,,,,1015,Diana,Finance,12/5/2021,75000USD,eve@@example.com,(123)456-7890,,1019,Diana,Diana,finance,Finance,5/12/2021,2021-05-12," ? 85,000 "," ? 85,000 ",,name@example.com,,0000000000,,
1063,Frank,Finance,5/12/2021,55000,bob_at_example.com,9876543210,,1045,Diana,it,0,65000,eve@@example.com,0,,,,1016,Diana,HR,12/5/2021,60000,bob_at_example.com,,,1019,Diana,Diana,it,It,1/15/2022,2022-01-15,," 00,000 ",eve@example.com,eve@example.com,8907613245,8907613245,,
1085,Alice,Operations,11/30/2020,55000,diana@example.com,9876543210,,1045,Frank,finance,44165,60000,0,123.456.7890,,,,1017,Diana,HR,,75000USD,diana@example.com,123.456.7890,,1022,Diana,Diana,Operations,Operations,12/5/2021,2021-12-05," ? 55,000 "," ? 55,000 ",bob@example.com,bob@example.com,,0000000000,,
1010,Diana,HR,12/5/2021,,charlie@example,123-456-7890,,1045,Frank,it,44535,72000,charlie@example,(123)456-7890,,,,1018,Diana,Finance,5/12/2021,72000,,(123)456-7890,,1025,Diana,Diana,,N/A,5/12/2021,2021-05-12," ? 60,000 "," ? 60,000 ",charlie@example.com,charlie@example.com,1234567890,1234567890,,
1005,,IT,11/30/2020,85000,alice@example.com,123-456-7890,,1045,Alice,it,44576,72000,0,(123)456-7890,,,,1019,Diana,finance,5/12/2021,85000,,,,1026,Diana,Diana,finance,Finance,1/15/2022,2022-01-15," ? 72,000 "," ? 72,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1070,,Operations,1/15/2022,60000,eve@@example.com,,,1046,Frank,Operations,44535,75000USD,diana@example.com,123-456-7890,,,,1019,Diana,it,1/15/2022,,eve@@example.com,123.456.7890,,1026,Diana,Diana,HR,Hr,5/12/2021,2021-05-12," ? 75,000 "," ? 75,000 ",diana@example.com,diana@example.com,9876543210,9876543210,,
1028,Eve,Operations,12/5/2021,55000,bob_at_example.com,(123)456-7890,,1046,Frank,HR,44328,55000,alice@example.com,123-456-7890,,,,1022,Diana,Operations,12/5/2021,55000,bob_at_example.com,,,1027,Diana,Diana,finance,Finance,1/15/2022,2022-01-15," ? 65,000 "," ? 65,000 ",charlie@example.com,charlie@example.com,,0000000000,,
1068,Frank,IT,1/15/2022,72000,eve@@example.com,9876543210,,1046,0,Finance,44328,72000,alice@example.com,(123)456-7890,,,,1025,Diana,,5/12/2021,60000,charlie@example,(123)456-7890,,1029,Diana,Diana,,N/A,5/12/2021,2021-05-12,," 00,000 ",bob@example.com,bob@example.com,8907613245,8907613245,,
